generation	mnemonic	format_id	format	category	description	launch_class	semantic_model	operand_signature	operand_layout	inst_lo	inst_hi	fixed_mask_lo	fixed_mask_hi	opcode_mask_lo	opcode_mask_hi	parameter_mask_lo	parameter_mask_hi	ignored_mask_lo	ignored_mask_hi	reserved_mask_lo	reserved_mask_hi	seed_assembly
lg200	s_cmp_eq_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the equality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000038	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_eq_i32 s0, zero, s0
lg200	s_cmp_eq_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the equality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003e	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_eq_u32 s0, zero, s0
lg200	s_cmp_eq_u64	0	sop	scalar-alu	Compares the two unsigned 64-bit integer operands with the equality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source. [HW-observed 2026-08] LOONGGPU_DELTA: on the PS carrier the u64 compare rows execute as (src[1] pair high word != 0) (launch-state dependent observation); the nominal 64-bit comparison is the CPU model.	compute-buffer	integer-value	GJ8RK8x2RD8	GJ8@INST_LO[7:0];RK8x2@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000044	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_eq_u64 s0, zero, s0-s1
lg200	s_cmp_ge_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the greater-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003b	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_ge_i32 s0, zero, s0
lg200	s_cmp_ge_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the greater-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000041	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_ge_u32 s0, zero, s0
lg200	s_cmp_gt_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the greater-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003a	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_gt_i32 s0, zero, s0
lg200	s_cmp_gt_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the greater-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000040	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_gt_u32 s0, zero, s0
lg200	s_cmp_imm	1	sop-imm-control	scalar-alu	Compares the 32-bit scalar source with the encoded immediate for equality and writes 0xffff for true or zero for false to SCC. The comparison does not modify the source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40240000	00000000	d07f0000	00000000	007f0000	00000000	00000000	ffffffff	0000ffff	00000000	2f800000	s_cmp_imm SCC, s0, 0x00000000
lg200	s_cmp_imm_eq_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the equality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40380000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_eq_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_eq_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the equality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403e0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_eq_u32 SCC, s0, 0x00000000
lg200	s_cmp_imm_ge_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the greater-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403b0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_ge_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_ge_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the greater-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40410000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_ge_u32 SCC, s0, 0x00000000
lg200	s_cmp_imm_gt_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the greater-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403a0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_gt_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_gt_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the greater-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40400000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_gt_u32 SCC, s0, 0x00000000
lg200	s_cmp_imm_le_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the less-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403d0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_le_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_le_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the less-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40430000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_le_u32 SCC, s0, 0x00000000
lg200	s_cmp_imm_lt_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403c0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_lt_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_lt_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40420000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_lt_u32 SCC, s0, 0x00000000
lg200	s_cmp_imm_ne_i32	1	sop-imm-control	scalar-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the inequality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	40390000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_ne_i32 SCC, s0, 0x00000000
lg200	s_cmp_imm_ne_u32	1	sop-imm-control	scalar-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the inequality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32RJ8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0]	00000000	403f0000	00000000	d07f0000	00000000	007f0000	ffffffff	000000ff	00000000	0000ff00	00000000	2f800000	s_cmp_imm_ne_u32 SCC, s0, 0x00000000
lg200	s_cmp_le_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the less-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003d	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_le_i32 s0, zero, s0
lg200	s_cmp_le_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the less-than-or-equal predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000043	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_le_u32 s0, zero, s0
lg200	s_cmp_lt_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the less-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003c	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_lt_i32 s0, zero, s0
lg200	s_cmp_lt_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the less-than predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000042	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_lt_u32 s0, zero, s0
lg200	s_cmp_ne_i32	0	sop	scalar-alu	Compares the two signed 32-bit integer operands with the inequality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000039	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_ne_i32 s0, zero, s0
lg200	s_cmp_ne_u32	0	sop	scalar-alu	Compares the two unsigned 32-bit integer operands with the inequality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000003f	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_ne_u32 s0, zero, s0
lg200	s_cmp_ne_u64	0	sop	scalar-alu	Compares the two unsigned 64-bit integer operands with the inequality predicate, and writes 0xffff for true or zero for false to SCC or the scalar destination. The comparison does not modify either source. [HW-observed 2026-08] LOONGGPU_DELTA: on the PS carrier the u64 compare rows execute as (src[1] pair high word != 0) (launch-state dependent observation); the nominal 64-bit comparison is the CPU model.	compute-buffer	integer-value	GJ8RK8x2RD8	GJ8@INST_LO[7:0];RK8x2@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	00000045	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_cmp_ne_u64 s0, zero, s0-s1
lg200	s_cto_b32	0	sop	scalar-alu	Counts trailing one bits in the 32-bit source and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RD8	GJ8@INST_LO[7:0];RD8@INST_LO[31:24]	00000000	0000002d	00000000	700003ff	00000000	000003ff	ff0000ff	00000000	00ffff00	8ffffc00	00000000	00000000	s_cto_b32 (scc) s0, zero
lg200	s_ctz_b32	0	sop	scalar-alu	Counts trailing zero bits in the 32-bit source and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RD8	GJ8@INST_LO[7:0];RD8@INST_LO[31:24]	00000000	0000002e	00000000	700003ff	00000000	000003ff	ff0000ff	00000000	00ffff00	8ffffc00	00000000	00000000	s_ctz_b32 (scc) s0, zero
lg200	s_ineg_i32	0	sop	scalar-alu	Computes the two's-complement negation of the signed 32-bit integer source and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RD8	GJ8@INST_LO[7:0];RD8@INST_LO[31:24]	00000000	00000006	00000000	700003ff	00000000	000003ff	ff0000ff	00000000	00ffff00	8ffffc00	00000000	00000000	s_ineg_i32 (scc) s0, zero
lg200	s_max_i32	0	sop	scalar-alu	Selects the greater of the two signed 32-bit integer sources and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000000f	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_max_i32 (scc) s0, zero, s0
lg200	s_max_imm_i32	1	sop-imm-control	scalar-alu	Selects the greater of the two signed 32-bit integer sources and writes the result to the scalar destination. The encoded immediate supplies the final arithmetic or logical source operand. The scalar ALU form also updates SCC.	compute-buffer	integer-value	IK32RJ8RD8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0];RD8@INST_HI[15:8]	00000000	400d0000	00000000	d07f0000	00000000	007f0000	ffffffff	0000ffff	00000000	00000000	00000000	2f800000	s_max_imm_i32 (scc) s0, s0, 0x00000000
lg200	s_max_imm_u32	1	sop-imm-control	scalar-alu	Selects the greater of the two unsigned 32-bit integer sources and writes the result to the scalar destination. The encoded immediate supplies the final arithmetic or logical source operand. The scalar ALU form also updates SCC.	compute-buffer	integer-value	IK32RJ8RD8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0];RD8@INST_HI[15:8]	00000000	400c0000	00000000	d07f0000	00000000	007f0000	ffffffff	0000ffff	00000000	00000000	00000000	2f800000	s_max_imm_u32 (scc) s0, s0, 0x00000000
lg200	s_max_u32	0	sop	scalar-alu	Selects the greater of the two unsigned 32-bit integer sources and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000000e	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_max_u32 (scc) s0, zero, s0
lg200	s_min_i32	0	sop	scalar-alu	Selects the lesser of the two signed 32-bit integer sources and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000000d	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_min_i32 (scc) s0, zero, s0
lg200	s_min_imm_i32	1	sop-imm-control	scalar-alu	Selects the lesser of the two signed 32-bit integer sources and writes the result to the scalar destination. The encoded immediate supplies the final arithmetic or logical source operand. The scalar ALU form also updates SCC.	compute-buffer	integer-value	IK32RJ8RD8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0];RD8@INST_HI[15:8]	00000000	400b0000	00000000	d07f0000	00000000	007f0000	ffffffff	0000ffff	00000000	00000000	00000000	2f800000	s_min_imm_i32 (scc) s0, s0, 0x00000000
lg200	s_min_imm_u32	1	sop-imm-control	scalar-alu	Selects the lesser of the two unsigned 32-bit integer sources and writes the result to the scalar destination. The encoded immediate supplies the final arithmetic or logical source operand. The scalar ALU form also updates SCC.	compute-buffer	integer-value	IK32RJ8RD8	IK32@INST_LO[31:0];RJ8@INST_HI[7:0];RD8@INST_HI[15:8]	00000000	400a0000	00000000	d07f0000	00000000	007f0000	ffffffff	0000ffff	00000000	00000000	00000000	2f800000	s_min_imm_u32 (scc) s0, s0, 0x00000000
lg200	s_min_u32	0	sop	scalar-alu	Selects the lesser of the two unsigned 32-bit integer sources and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RK8RD8	GJ8@INST_LO[7:0];RK8@INST_LO[15:8];RD8@INST_LO[31:24]	00000000	0000000c	00000000	700003ff	00000000	000003ff	ff00ffff	00000000	00ff0000	8ffffc00	00000000	00000000	s_min_u32 (scc) s0, zero, s0
lg200	s_mov_b32	0	sop	scalar-alu	Copies the 32-bit source value and writes the result to the scalar destination. The scalar ALU form also updates SCC.	compute-buffer	integer-value	GJ8RD8	GJ8@INST_LO[7:0];RD8@INST_LO[31:24]	00000000	0000001c	00000000	700003ff	00000000	000003ff	ff0000ff	00000000	00ffff00	8ffffc00	00000000	00000000	s_mov_b32 (scc) s0, zero
lg200	s_mov_imm_b32	1	sop-imm-control	scalar-alu	Copies the 32-bit source value and writes the result to the scalar destination. The encoded immediate supplies the final arithmetic or logical source operand. The scalar ALU form also updates SCC.	compute-buffer	integer-value	IJ32RD8	IJ32@INST_LO[31:0];RD8@INST_HI[15:8]	00000000	40170000	00000000	d07f0000	00000000	007f0000	ffffffff	0000ff00	00000000	000000ff	00000000	2f800000	s_mov_imm_b32 (scc) s0, 0x00000000
